transaction_id,store_id,product_id,date_id,customer_id,quantity_sold,total_sales
82669,14,85,10,77,801,119.5
82670,2,59,86,51,305,144.35
82671,16,89,65,22,765,171.79
82672,5,28,100,78,733,75.31
82673,17,44,94,78,437,56.92
82674,17,77,40,44,560,71.8
82675,17,37,96,84,421,93.85
82676,9,58,34,87,966,91.72
82677,1,18,29,34,265,87.75
82678,19,44,53,71,754,96.18
82679,15,66,65,25,372,14.42
82680,7,8,38,36,457,34.88
82681,2,22,9,50,726,110.38
82682,16,30,87,98,553,104.38
82683,16,13,20,53,141,34.56
82684,8,57,97,22,172,31.23
82685,6,12,65,91,385,190.97
82686,7,12,63,68,874,162.64
82687,13,12,19,97,688,174.98
82688,17,49,62,71,623,98.63
82689,5,19,4,7,216,62.4
82690,13,43,49,41,114,182.6
82691,3,69,19,30,332,149.1
82692,20,27,98,81,938,31.69
82693,4,77,6,80,612,60.66
82694,1,28,88,6,423,100.27
82695,8,64,58,18,2,121.1
82696,12,65,44,72,538,54.83
82697,8,39,62,87,168,190.8
82698,17,17,39,53,61,144.43
82699,17,18,57,58,518,33.1
82700,18,33,65,15,864,39.5
82701,7,37,41,7,683,87.19
82702,14,93,48,65,405,21.22
82703,17,23,57,44,705,29.5
82704,3,2,52,48,549,169.43
82705,6,1,46,75,761,199.59
82706,7,8,68,71,982,112.95
82707,13,4,49,93,983,198.43
82708,6,43,18,6,354,50.75
82709,20,69,65,47,180,195.48
82710,14,55,43,24,675,60.1
82711,19,6,6,8,687,130.14
82712,17,90,16,1,497,112.78
82713,11,37,1,10,35,115.36
82714,4,86,99,44,779,20.97
82715,15,72,86,25,223,98.35
82716,12,84,21,35,296,79.8
82717,12,23,77,96,540,42.96
82718,8,94,31,62,337,40.38
82719,9,41,75,43,790,64.53
82720,6,58,31,37,370,64.3
82721,14,14,22,84,705,21.05
82722,5,13,1,52,53,82.21
82723,13,59,13,75,508,186.24
82724,20,95,34,32,70,78.97
82725,6,21,53,18,354,67.86
82726,11,35,47,73,990,61.92
82727,7,56,96,45,706,118.39
82728,19,18,65,35,624,85.79
82729,18,61,3,28,631,119.7
82730,3,6,32,38,236,80.94
82731,2,37,85,31,734,103.28
82732,12,45,32,89,664,76.33
82733,20,85,88,49,801,68.24
82734,2,75,41,47,859,98.54
82735,3,35,68,1,836,133.7
82736,1,26,24,82,539,183.02
82737,15,31,39,71,161,159.93
82738,10,37,43,60,476,10.81
82739,1,41,28,84,555,27.27
82740,3,14,57,20,789,179.53
82741,3,8,17,39,219,41.67
82742,5,17,35,66,654,12.72
82743,10,81,20,1,60,166.99
82744,15,49,77,47,961,55.46
82745,5,96,87,53,435,135.22
82746,5,24,64,31,457,184.44
82747,5,69,72,20,710,41.78
82748,4,73,80,26,698,112.43
82749,5,39,23,18,896,23.85
82750,2,67,54,84,226,182.13
82751,11,84,14,75,393,25.62
82752,2,49,45,43,644,64.98
82753,7,53,30,10,437,116.74
82754,16,23,16,48,994,47.69
82755,19,95,61,32,969,111.86
82756,17,45,42,92,530,80.91
82757,9,99,82,20,621,145.25
82758,5,50,40,24,296,28.12
82759,13,46,34,91,514,193.97
82760,19,37,11,51,797,187.56
82761,18,24,49,56,511,124.27
82762,8,35,71,46,143,166.86
82763,2,98,28,6,920,61.21
82764,13,45,90,68,906,31.81
82765,12,45,24,42,685,67.03
82766,2,77,25,9,560,184.15
82767,11,78,14,7,94,34.89
82768,5,7,80,76,577,150.08
82769,2,66,27,9,795,16.07
82770,7,61,18,23,311,96.84
82771,14,61,15,23,95,44.75
82772,3,36,81,20,295,109.38
82773,5,1,2,20,740,14.11
82774,17,94,45,27,629,84.75
82775,1,27,74,53,511,47.32
82776,2,74,30,47,237,28.49
82777,14,9,33,27,36,60.15
82778,16,97,30,32,821,144.33
82779,6,88,43,77,961,52.11
82780,17,84,8,54,412,145.31
82781,19,79,86,36,845,96.27
82782,14,33,59,10,93,94.44
82783,10,57,39,81,302,67.69
82784,15,82,8,31,899,194.3
82785,5,45,24,10,783,55.62
82786,19,26,9,25,146,121.35
82787,3,54,58,57,157,94.3
82788,15,90,34,58,234,68.61
82789,10,62,57,80,474,122.09
82790,1,32,25,80,447,161.13
82791,13,94,27,88,591,105.39
82792,12,26,58,45,886,177.55
82793,18,96,64,10,918,131.08
82794,6,84,3,78,911,143.65
82795,12,38,56,56,498,196.78
82796,16,62,87,22,710,76.67
82797,15,16,76,74,766,154.37
82798,11,27,63,80,819,29.73
82799,15,36,90,85,830,64.22
82800,20,33,44,76,842,115.5
82801,11,80,30,8,849,124.59
82802,8,92,78,45,466,165.9
82803,15,95,24,56,651,23.17
82804,13,96,4,56,629,83.27
82805,14,61,56,19,642,21.4
82806,20,3,76,35,972,196.62
82807,7,4,73,10,704,80.96
82808,7,8,18,84,848,118.42
82809,2,63,28,81,921,170.74
82810,4,17,12,8,748,143.46
82811,2,100,46,14,608,124.24
82812,6,54,51,38,638,22.54
82813,8,98,62,30,276,103.0
82814,4,49,32,85,902,180.44
82815,10,85,36,19,985,97.24
82816,6,91,20,12,185,112.13
82817,9,10,28,52,990,36.36
82818,19,3,54,41,430,195.95
82819,11,1,49,21,465,79.71
82820,3,26,47,92,626,146.23
82821,9,50,16,14,615,196.2
82822,7,47,61,99,267,62.93
82823,5,34,61,98,732,77.36
82824,17,7,14,75,191,168.68
82825,18,85,27,41,224,199.17
82826,15,52,98,34,216,92.61
82827,4,14,83,20,687,45.92
82828,5,90,84,73,171,94.48
82829,1,8,45,96,646,65.24
82830,14,24,32,40,455,39.64
82831,20,8,5,84,89,61.04
82832,7,63,79,21,604,194.66
82833,13,18,1,53,349,14.5
82834,17,30,74,29,882,19.56
82835,10,71,5,29,931,55.04
82836,20,86,90,40,733,198.54
82837,16,49,63,73,168,154.69
82838,8,98,75,92,727,27.21
82839,6,41,20,57,1000,27.3
82840,12,95,61,27,519,142.76
82841,16,76,100,41,17,163.61
82842,2,31,72,17,233,26.91
82843,14,47,52,25,577,143.02
82844,17,41,56,38,73,146.38
82845,16,58,50,73,493,168.48
82846,16,81,35,1,30,106.68
82847,2,61,43,17,15,182.07
82848,3,58,18,69,680,135.49
82849,8,81,15,55,662,125.86
82850,8,48,59,49,550,146.26
82851,20,19,26,36,590,109.41
82852,15,21,37,56,986,135.39
82853,10,100,45,44,1000,166.93
82854,1,24,19,29,883,85.19
82855,20,34,18,4,77,63.8
82856,9,37,74,55,65,84.23
82857,7,62,25,39,951,79.07
82858,18,63,19,28,53,176.28
82859,20,65,63,88,259,161.97
82860,9,54,64,65,352,153.39
82861,3,4,6,99,15,15.61
82862,5,2,97,95,646,32.96
82863,16,84,17,22,281,141.86
82864,19,20,74,58,376,151.81
82865,2,71,98,55,32,118.45
82866,10,5,40,13,479,69.46
82867,2,68,82,54,764,43.34
82868,19,5,77,11,481,103.14
82869,5,77,53,99,831,26.96
82870,5,52,67,18,149,91.27
82871,9,78,63,14,259,126.7
82872,8,66,25,85,780,141.69
82873,16,34,99,59,281,36.67
82874,17,46,44,40,80,115.38
82875,7,88,52,12,808,175.63
82876,4,88,73,96,569,199.99
82877,1,71,80,88,151,159.7
82878,6,36,44,82,327,165.52
82879,8,23,52,66,990,60.35
82880,1,23,81,74,42,47.42
82881,17,88,85,27,328,12.48
82882,1,33,80,28,79,41.13
82883,18,88,66,26,94,39.44
82884,14,56,5,73,613,41.46
82885,3,29,68,32,896,179.58
82886,17,91,77,7,987,105.06
82887,10,15,30,37,748,135.39
82888,20,20,3,74,337,158.28
82889,8,20,13,55,423,121.87
82890,17,99,71,95,811,74.16
82891,17,7,71,6,654,117.49
82892,18,3,30,81,392,47.15
82893,13,12,17,72,426,177.99
82894,19,29,46,75,51,173.65
82895,14,26,47,76,363,182.0
82896,4,63,19,64,739,94.19
82897,10,78,19,22,914,103.65
82898,19,86,12,22,203,149.46
82899,17,74,20,11,120,74.63
82900,12,85,30,94,718,20.5
82901,17,1,91,16,881,178.93
82902,4,14,87,13,683,124.75
82903,4,38,74,55,680,153.37
82904,6,87,63,49,872,53.42
82905,13,51,99,86,148,89.66
82906,20,84,54,12,319,124.92
82907,17,13,25,58,575,85.19
82908,17,7,4,23,117,20.89
82909,13,80,10,2,997,148.4
82910,12,95,64,34,597,182.27
82911,7,35,15,6,141,134.77
82912,18,2,93,90,474,90.08
82913,2,60,80,6,540,174.92
82914,8,71,100,57,142,148.96
82915,20,18,28,33,213,87.38
82916,13,88,11,76,872,40.6
82917,18,54,53,64,74,137.4
82918,9,93,81,69,433,85.92
82919,3,34,100,77,153,158.11
82920,8,85,100,53,958,143.58
82921,14,54,53,36,131,182.98
82922,18,30,7,5,105,197.12
82923,5,50,31,95,973,18.16
82924,18,27,75,42,569,113.67
82925,17,51,13,31,158,17.1
82926,17,15,43,19,93,107.3
82927,3,83,29,16,522,176.19
82928,16,86,73,69,628,52.42
82929,5,1,60,2,718,163.56
82930,15,31,11,5,595,102.89
82931,9,68,36,54,937,90.39
82932,2,86,5,73,132,162.07
82933,9,42,18,15,489,107.91
82934,5,21,85,43,502,182.65
82935,14,14,4,70,577,90.9
82936,7,4,79,18,179,101.1
82937,6,15,80,67,265,97.46
82938,15,34,88,6,354,178.25
82939,2,85,24,38,748,168.34
82940,10,87,62,86,678,129.4
82941,19,28,14,86,407,109.66
82942,12,92,81,61,451,92.69
82943,10,77,63,62,593,51.25
82944,11,23,67,79,132,148.91
82945,5,70,59,66,482,38.84
82946,15,6,54,83,871,137.68
82947,1,47,17,23,547,131.34
82948,14,77,60,81,682,198.61
82949,13,82,53,28,757,157.77
82950,4,47,95,25,179,156.21
82951,16,47,30,12,446,41.62
82952,19,96,29,40,289,25.24
82953,14,36,35,90,837,169.8
82954,2,48,20,91,137,116.3
82955,5,57,98,93,17,122.2
82956,11,53,58,81,189,75.92
82957,9,80,46,87,114,89.79
82958,2,59,58,2,121,83.94
82959,10,17,51,76,543,37.09
82960,10,83,49,80,387,42.31
82961,8,18,49,71,123,55.5
82962,5,30,26,74,696,185.01
82963,3,40,86,31,168,94.46
82964,12,88,67,73,311,180.22
82965,14,69,54,38,437,35.29
82966,8,8,45,11,279,151.63
82967,6,23,65,12,322,52.34
82968,13,53,42,75,544,176.14
82969,2,53,19,94,171,10.46
82970,15,56,19,61,632,171.67
82971,7,63,66,27,463,111.15
82972,4,78,58,92,745,99.29
82973,7,86,72,54,6,141.18
82974,11,17,2,40,538,146.89
82975,10,66,5,12,551,77.13
82976,12,29,54,20,544,194.59
82977,20,62,52,81,486,147.06
82978,17,60,35,52,756,53.01
82979,13,11,69,100,333,74.78
82980,8,81,39,29,881,43.35
82981,17,93,47,83,812,146.32
82982,5,69,95,48,645,96.81
82983,7,29,31,5,455,165.66
82984,20,23,10,80,310,142.08
82985,5,16,68,75,649,165.89
82986,6,71,16,28,431,103.91
82987,3,43,87,71,852,91.17
82988,2,69,51,82,718,197.09
82989,10,79,54,2,511,175.85
82990,17,42,35,99,756,149.43
82991,7,19,58,36,794,75.91
82992,11,85,62,76,591,27.05
82993,11,27,41,42,700,117.96
82994,14,20,9,93,98,99.65
82995,17,31,1,3,401,45.53
82996,19,89,67,63,177,199.7
82997,1,90,93,88,890,40.19
82998,9,99,5,38,997,120.72
82999,3,87,55,85,478,197.5
83000,5,7,10,90,215,27.68
83001,3,26,95,83,100,59.2
83002,12,34,29,44,896,99.66
83003,11,41,6,76,484,76.5
83004,15,61,38,42,189,193.43
83005,9,62,23,85,405,86.4
83006,7,77,31,43,385,125.7
83007,6,58,34,48,590,191.21
83008,9,25,100,35,604,103.93
83009,12,65,27,29,880,185.84
83010,19,46,29,53,323,93.6
83011,7,68,26,99,724,75.42
83012,17,45,31,91,155,147.24
83013,19,81,82,54,343,152.16
83014,20,88,88,60,330,35.71
83015,5,96,8,78,43,125.38
83016,15,60,44,16,318,193.47
83017,8,66,64,34,582,70.47
83018,9,34,36,87,304,14.58
83019,9,59,75,35,647,64.25
83020,1,43,46,89,776,193.76
83021,20,57,63,4,819,28.03
83022,18,61,8,91,264,177.18
83023,16,57,43,95,354,90.07
83024,2,28,34,52,69,169.8
83025,11,64,74,37,244,76.38
83026,18,11,10,13,930,115.94
83027,8,75,61,83,979,106.06
83028,13,64,67,37,439,81.08
83029,12,76,93,69,151,152.04
83030,12,55,64,19,737,137.99
83031,18,8,70,16,228,150.29
83032,13,100,81,80,747,39.3
83033,10,34,38,25,376,169.0
83034,9,36,22,64,955,36.63
83035,4,79,78,100,846,156.18
83036,14,43,29,100,923,38.23
83037,7,75,39,7,464,197.8
83038,1,52,25,81,625,50.45
83039,4,96,77,15,763,78.0
83040,13,21,90,40,157,160.55
83041,4,9,98,21,926,21.54
83042,18,12,59,69,286,11.69
83043,1,96,40,22,262,190.77
83044,12,43,17,95,457,44.65
83045,12,63,91,10,751,58.27
83046,18,60,77,26,615,51.08
83047,11,47,95,30,714,109.51
83048,15,62,51,46,536,99.99
83049,19,51,82,63,268,48.57
83050,13,88,13,11,747,12.85
83051,9,52,84,11,303,149.5
83052,11,27,42,79,953,93.49
83053,7,33,45,17,175,36.15
83054,20,44,73,46,630,190.94
83055,5,41,62,90,276,156.21
83056,19,99,69,52,78,164.08
83057,13,56,78,22,684,105.15
83058,5,68,86,50,817,187.73
83059,10,17,23,16,767,194.5
83060,11,23,46,24,511,63.81
83061,15,32,3,82,577,149.18
83062,8,29,76,46,446,68.41
83063,16,60,29,8,354,161.87
83064,7,34,90,74,676,173.13
83065,7,91,30,98,426,104.28
83066,11,6,99,22,59,134.52
83067,15,55,31,54,535,25.38
83068,13,1,91,3,103,54.65
83069,3,46,15,77,90,48.75
83070,1,12,58,34,987,185.88
83071,11,56,63,32,182,74.56
83072,5,51,15,92,776,197.38
83073,15,86,86,74,475,40.29
83074,1,31,79,93,592,31.11
83075,14,69,15,92,155,43.19
83076,1,90,70,46,246,162.4
83077,5,40,56,57,547,55.8
83078,15,94,7,88,721,76.33
83079,19,65,5,85,425,112.74
83080,15,27,38,17,323,183.71
83081,13,95,31,60,384,122.03
83082,14,96,95,37,517,11.91
83083,7,63,37,50,441,28.64
83084,8,59,3,7,635,108.76
83085,16,49,17,28,892,184.22
83086,10,77,91,55,854,190.5
83087,7,39,7,80,100,170.4
83088,6,91,34,63,537,133.48
83089,10,60,40,27,650,89.79
83090,12,5,63,19,69,17.19
83091,9,40,87,25,318,18.55
83092,5,96,66,17,207,116.52
83093,9,2,58,64,470,21.68
83094,13,39,50,74,698,164.06
83095,15,51,54,80,240,124.13
83096,12,61,95,93,900,162.71
83097,4,66,54,63,123,86.27
83098,4,90,55,49,36,139.39
83099,13,95,55,48,587,55.4
83100,4,1,69,47,479,145.56
83101,20,5,82,87,756,105.73
83102,8,13,22,34,327,146.11
83103,19,67,68,65,532,114.43
83104,9,7,65,72,617,71.8
83105,9,77,5,74,220,128.68
83106,6,72,80,38,121,174.89
83107,3,91,94,6,268,176.39
83108,12,27,8,34,145,64.8
83109,2,94,36,44,627,28.53
83110,6,37,44,32,540,66.46
83111,9,83,60,64,696,153.42
83112,13,49,81,28,182,164.77
83113,2,39,29,62,820,132.89
83114,5,3,29,98,814,29.89
83115,6,91,82,26,270,55.79
83116,11,94,9,71,251,57.54
83117,11,26,10,100,293,121.92
83118,2,67,84,99,156,135.15
83119,1,22,61,8,599,134.34
83120,20,80,69,67,409,29.46
83121,3,30,9,14,597,146.64
83122,11,61,13,87,44,34.88
83123,17,19,7,44,604,15.53
83124,10,10,35,31,472,83.86
83125,19,82,48,56,511,150.11
83126,15,6,86,47,972,91.25
83127,16,26,7,62,441,58.98
83128,14,71,64,80,629,43.91
83129,6,6,79,86,865,194.2
83130,6,41,88,50,772,49.46
83131,12,97,13,60,104,120.63
83132,10,89,47,18,229,182.62
83133,1,20,71,76,942,199.22
83134,12,78,29,31,271,91.5
83135,2,97,2,100,314,113.18
83136,11,23,77,49,528,35.3
83137,16,15,34,20,107,26.61
83138,5,98,62,23,982,76.16
83139,6,19,95,4,889,133.14
83140,14,77,43,47,475,22.91
83141,6,40,30,50,129,149.32
83142,15,74,40,84,713,67.76
83143,13,64,53,12,368,171.89
83144,17,78,64,70,933,164.42
83145,15,100,21,34,932,91.6
83146,16,72,2,77,517,105.8
83147,2,54,68,3,52,78.28
83148,4,48,96,5,57,33.11
83149,16,36,52,75,824,83.81
83150,3,48,57,83,49,104.3
83151,15,73,64,69,231,105.05
83152,11,92,52,18,944,111.15
83153,10,42,45,91,684,161.88
83154,20,11,17,21,356,111.52
83155,13,63,28,36,433,150.79
83156,10,82,2,41,12,91.91
83157,9,29,11,23,775,55.33
83158,2,76,75,11,518,198.53
83159,19,71,9,33,544,121.04
83160,3,81,59,9,632,105.33
83161,8,81,58,36,266,91.62
83162,8,98,82,40,760,141.69
83163,10,28,33,16,64,152.61
83164,19,14,29,23,631,184.01
83165,11,32,49,31,452,20.16
83166,8,81,60,23,203,96.69
83167,20,61,72,9,847,112.78
83168,1,67,75,92,475,188.0
83169,11,73,87,38,839,47.37
83170,17,92,53,4,16,25.99
83171,8,68,92,17,188,122.13
83172,4,74,82,67,48,156.47
83173,2,12,52,5,846,102.03
83174,20,76,14,28,587,153.22
83175,17,76,14,84,621,10.58
83176,14,61,84,80,835,63.27
83177,2,47,27,2,977,74.55
83178,15,79,23,35,851,174.87
83179,10,6,5,4,466,163.95
83180,19,5,32,74,406,111.32
83181,20,84,84,51,972,137.08
83182,1,93,47,30,543,197.84
83183,14,18,96,74,455,143.99
83184,4,68,80,63,842,11.02
83185,8,35,18,21,188,170.22
83186,10,62,46,97,150,43.96
83187,10,83,9,37,617,71.65
83188,5,60,94,93,386,74.24
83189,17,6,30,40,1,87.51
83190,16,70,16,63,485,148.66
83191,10,30,2,52,739,150.83
83192,7,57,63,61,111,46.43
83193,14,69,73,23,529,179.15
83194,11,89,74,40,964,166.76
83195,7,83,57,16,800,148.19
83196,17,65,6,36,841,74.01
83197,8,36,35,78,707,32.81
83198,13,87,22,18,203,175.54
83199,5,92,85,53,534,59.95
83200,8,96,89,23,408,28.28
83201,16,13,15,14,125,103.71
83202,10,23,1,62,3,38.67
83203,4,5,23,88,916,118.77
83204,7,58,12,52,558,109.0
83205,7,17,16,80,640,66.82
83206,20,42,13,94,600,184.13
83207,10,5,67,80,224,191.65
83208,14,61,26,92,374,176.6
83209,12,74,84,37,161,23.75
83210,16,41,96,22,596,77.2
83211,2,69,89,92,598,103.08
83212,5,69,77,80,214,109.91
83213,10,66,57,19,36,197.98
83214,12,92,29,23,253,112.71
83215,7,23,27,99,979,163.64
83216,1,48,32,99,709,44.17
83217,17,22,14,13,843,50.06
83218,6,82,36,68,556,23.54
83219,19,53,92,91,503,127.04
83220,4,47,33,21,26,87.8
83221,4,33,3,74,746,82.85
83222,13,44,5,92,488,96.86
83223,13,9,77,61,127,161.14
83224,3,37,38,83,86,152.89
83225,14,27,41,14,248,12.19
83226,13,57,36,42,392,119.36
83227,6,16,42,40,713,15.86
83228,20,97,91,72,286,183.51
83229,5,89,41,39,284,124.85
83230,16,23,17,86,243,61.42
83231,8,54,43,46,593,128.93
83232,6,76,71,14,567,140.95
83233,17,78,49,29,956,161.55
83234,20,61,26,78,7,165.18
83235,15,3,14,1,175,105.95
83236,13,9,13,40,7,79.56
83237,17,36,23,73,860,117.58
83238,3,48,55,4,307,170.43
83239,8,5,20,43,634,92.97
83240,14,72,66,57,376,188.87
83241,6,31,85,42,952,113.82
83242,9,39,8,15,550,143.62
83243,12,92,97,42,102,88.82
83244,8,60,60,85,79,73.34
83245,20,6,25,34,397,187.59
83246,15,87,26,19,10,127.12
83247,3,47,43,53,178,52.38
83248,17,99,21,89,467,110.4
83249,17,9,22,89,936,127.2
83250,14,92,82,45,224,17.61
83251,3,54,70,37,460,138.2
83252,8,1,12,71,758,175.54
83253,16,81,45,82,784,82.22
83254,15,67,18,46,841,156.07
83255,16,20,53,30,161,166.15
83256,7,95,57,62,105,140.21
83257,17,74,21,9,787,42.94
83258,20,51,18,68,925,81.45
83259,8,40,66,55,714,28.8
83260,12,81,12,97,655,149.08
83261,20,72,78,60,41,28.81
83262,20,69,31,37,462,13.75
83263,17,62,5,86,645,162.71
83264,14,53,4,81,749,43.44
83265,17,15,34,1,74,98.98
83266,1,70,31,44,795,63.74
83267,19,99,29,75,420,172.08
83268,7,70,96,2,715,90.05
83269,20,48,54,28,686,105.06
83270,10,69,13,90,630,65.7
83271,7,58,35,16,705,38.99
83272,18,82,1,98,59,193.5
83273,10,72,15,19,523,132.48
83274,3,40,48,29,392,56.31
83275,12,53,45,63,121,172.11
83276,4,90,84,44,71,157.32
83277,14,56,5,91,566,104.43
83278,4,8,64,61,72,188.23
83279,1,19,96,5,464,35.51
83280,20,42,8,19,449,90.2
83281,16,16,54,42,4,159.09
83282,2,25,9,6,808,184.02
83283,7,74,73,62,965,134.76
83284,17,30,64,27,777,52.48
83285,1,29,48,68,772,191.35
83286,9,74,49,77,571,122.27
83287,18,72,17,28,335,39.81
83288,5,30,4,98,957,23.35
83289,10,30,77,98,901,71.6
83290,1,22,17,77,689,33.92
83291,15,83,55,7,354,75.69
83292,20,28,36,49,744,112.86
83293,20,11,70,34,173,196.28
83294,8,33,25,3,221,49.09
83295,13,25,27,60,123,90.74
83296,18,45,5,30,583,157.34
83297,5,8,68,18,282,126.68
83298,3,30,13,25,63,126.66
83299,8,55,73,23,858,96.45
83300,11,13,94,48,46,33.55
83301,6,30,70,27,100,90.98
83302,2,48,70,64,77,10.07
83303,11,25,69,53,231,84.7
83304,13,79,13,78,330,161.99
83305,18,3,47,42,671,62.31
83306,5,88,24,96,174,18.83
83307,1,77,14,75,465,92.64
83308,8,34,81,60,678,131.94
83309,11,51,27,49,360,104.27
83310,17,50,100,79,922,161.2
83311,14,21,20,3,489,140.78
83312,8,83,91,27,743,149.19
83313,8,10,38,91,79,191.1
83314,15,25,66,60,779,161.84
83315,10,69,31,40,484,77.41
83316,1,67,62,9,310,181.29
83317,17,57,34,91,136,33.22
83318,9,59,57,58,747,16.99
83319,8,1,79,92,38,123.47
83320,3,47,14,3,221,121.87
83321,3,36,54,73,540,165.64
83322,2,96,33,30,333,189.26
83323,19,16,11,7,933,44.65
83324,4,90,64,63,797,149.17
83325,15,74,70,76,378,109.46
83326,7,24,78,77,255,186.98
83327,10,52,7,87,759,115.29
83328,2,53,31,17,589,102.41
83329,6,42,42,81,351,100.56
83330,16,33,57,19,756,48.63
83331,4,52,21,43,564,116.18
83332,18,93,19,54,439,192.18
83333,11,30,72,65,508,24.4
83334,2,51,98,50,924,194.36
83335,14,60,33,19,250,84.59
83336,18,39,62,54,149,137.39
83337,3,23,56,30,13,153.12
83338,15,15,21,79,523,75.61
83339,12,89,8,34,851,129.78
83340,13,52,63,42,955,72.33
83341,4,8,86,65,213,184.04
83342,9,70,86,17,863,87.84
83343,9,36,39,17,548,60.48
83344,10,20,22,61,435,88.56
83345,15,97,44,16,597,161.11
83346,15,49,82,67,543,131.94
83347,2,87,51,72,769,76.17
83348,16,21,83,85,588,176.77
83349,17,10,16,41,412,186.42
83350,14,20,18,52,514,170.56
83351,16,35,14,53,631,61.84
83352,4,52,15,13,602,39.0
83353,10,30,9,67,151,88.97
83354,17,88,18,36,602,27.34
83355,9,29,41,1,735,23.47
83356,5,96,67,58,869,102.37
83357,11,12,87,58,430,24.42
83358,1,86,79,91,81,80.75
83359,5,43,15,21,782,75.72
83360,10,21,13,56,485,100.45
83361,16,39,86,61,769,30.86
83362,7,92,98,45,634,195.22
83363,8,52,24,67,591,50.22
83364,12,88,38,55,58,139.07
83365,9,27,34,87,382,188.17
83366,15,49,37,83,59,126.66
83367,11,42,77,81,229,113.67
83368,11,17,84,58,508,137.97
83369,4,3,55,43,545,149.09
83370,9,83,94,70,222,137.04
83371,15,1,67,56,503,167.88
83372,19,69,41,74,353,57.01
83373,18,90,36,4,904,11.58
83374,10,18,47,80,528,59.42
83375,4,27,58,67,339,18.25
83376,17,76,8,32,147,61.2
83377,12,27,73,45,414,155.9
83378,9,65,64,78,993,59.9
83379,15,81,68,12,897,166.23
83380,11,14,65,80,179,74.08
83381,10,47,41,84,816,185.55
83382,16,31,35,36,542,65.49
83383,20,17,32,79,986,135.16
83384,7,72,5,62,179,130.71
83385,5,63,85,34,515,139.13
83386,13,99,86,6,267,29.08
83387,18,31,73,65,900,39.99
83388,4,90,93,79,714,158.94
83389,19,69,50,5,360,45.55
83390,9,29,9,27,430,195.3
83391,10,5,81,21,164,98.81
83392,17,51,7,3,778,148.64
83393,3,18,52,63,553,102.33
83394,13,88,59,38,816,145.18
83395,18,2,99,23,383,170.53
83396,7,79,42,56,914,72.49
83397,3,8,76,74,246,63.74
83398,10,68,43,1,908,31.22
83399,16,23,83,48,485,123.08
83400,20,78,48,3,95,159.54
83401,9,88,18,70,117,69.74
83402,5,100,16,6,929,193.15
83403,9,37,8,80,149,190.29
83404,19,23,37,21,624,85.22
83405,7,72,32,15,563,61.07
83406,6,36,65,30,471,194.43
83407,16,70,73,45,485,151.22
83408,1,88,46,28,205,165.78
83409,8,28,36,83,749,155.4
83410,14,41,76,6,273,30.6
83411,5,32,67,6,819,198.36
83412,4,43,87,59,146,103.03
83413,13,70,19,66,57,103.82
83414,8,27,11,40,382,179.03
83415,3,69,67,60,710,158.08
83416,19,78,3,74,56,159.96
83417,16,94,26,4,578,54.18
83418,6,31,89,7,390,119.01
83419,14,100,12,84,594,137.33
83420,18,99,37,67,307,38.82
83421,6,86,49,66,848,186.67
83422,14,17,2,75,912,145.12
83423,1,48,79,66,895,112.49
83424,4,22,71,95,282,65.33
83425,12,2,75,97,769,154.56
83426,2,53,25,84,116,99.23
83427,7,61,36,53,744,38.67
83428,11,73,93,96,706,53.67
83429,3,52,20,80,247,182.13
83430,5,85,49,18,532,84.39
83431,9,70,100,82,798,108.3
83432,2,7,73,26,914,153.79
83433,19,59,52,72,52,24.42
83434,16,89,1,10,171,133.89
83435,5,59,83,78,863,52.76
83436,14,68,12,62,358,167.85
83437,5,14,27,40,461,65.91
83438,2,32,16,91,904,185.53
83439,9,10,53,81,642,27.2
83440,10,97,7,80,25,14.24
83441,2,74,77,36,796,47.66
83442,17,19,35,22,158,159.75
83443,9,65,51,68,110,90.86
83444,7,68,2,44,278,33.7
83445,17,91,58,31,495,87.66
83446,1,90,74,30,143,147.48
83447,5,88,35,65,151,135.96
83448,6,78,1,38,375,86.96
83449,9,17,82,88,644,150.66
83450,8,40,53,1,984,143.1
83451,10,87,83,69,428,48.83
83452,10,46,34,83,878,187.51
83453,7,57,92,55,378,34.69
83454,7,70,45,70,327,13.69
83455,4,91,57,57,779,162.74
83456,18,51,6,38,991,184.81
83457,12,43,24,26,325,150.48
83458,16,44,31,49,228,88.6
83459,13,76,74,75,720,139.92
83460,18,82,21,61,796,114.5
83461,16,100,61,48,753,93.46
83462,5,18,91,53,715,54.32
83463,4,22,69,28,249,161.62
83464,15,21,92,13,910,88.58
83465,9,53,54,31,301,167.02
83466,16,60,21,3,462,145.79
83467,4,53,84,48,993,62.58
83468,17,67,16,79,2,45.5
83469,17,25,17,43,854,164.95
83470,16,46,25,11,544,188.24
83471,3,71,85,90,713,19.73
83472,15,51,90,32,819,167.86
83473,8,91,20,66,733,145.41
83474,10,11,28,33,212,110.4
83475,10,58,39,11,521,53.74
83476,2,54,79,20,590,155.77
83477,8,84,5,42,241,44.72
83478,17,47,45,83,99,39.27
83479,1,66,83,80,671,101.85
83480,5,82,69,91,169,64.46
83481,11,29,83,33,7,100.33
83482,4,87,15,49,542,54.06
83483,15,79,31,26,849,96.59
83484,18,96,57,74,609,159.63
83485,8,52,48,99,934,105.84
83486,15,15,6,6,726,60.16
83487,12,52,67,17,773,120.88
83488,6,41,5,66,236,142.89
83489,11,10,96,95,658,129.2
